id;user_id;hotel_id;hotel_name;hotel_stars;city_tax;address;begin_date;end_date;price_per_night;includes_breakfast;room_details;rating;comment
Book0000002580;RenaMorais;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2022/03/08;2022/03/10;150;false;Number of Beds: 1;4;
Book0000002588;JorgAntunes1903;HTL203;Gran Vía View Hotel;4;2;;2022/03/08;2022/03/12;210;true;View: City View;3;Spa facilities were top-notch.
Book0000002608;BrunMarques-Vaz95;HTL202;Royal Palace Suites;5;2;202 Plaza de Oriente, Madrid;2022/03/08;2022/03/09;280;true;View: Mountain View;1;
Book0000002610;AliPacheco-Barbosa268;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2022/03/08;2022/03/09;210;TRUE;Number of Beds: 1;2;
Book0000002621;DavLeal1726;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2022/03/08;2022/03/12;180;true;Bathroom: Ensuite;2;Impressive lobby and amenities.
Book0000002629;MatildTeixeira;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/03/08;2022/03/12;190;true;Occupancy: 3 Guests;1;
Book0000002638;LarCarneiro;HTL1205;Sörnäinen Waterfront Inn;3;3;1205 Sörnäisten rantatie, Helsinki;2021/08/10;2021/08/11;160;true;Number of Beds: 1 King Bed;1;
Book0000002645;IrFonseca-Lourenço;HTL1203;Kallio District Suites;2;3;1203 Hämeentie, Helsinki;2021/08/10;2021/08/14;120;false;Occupancy: 3 Guests;4;We had a fantastic stay at this hotel.
Book0000002646;JTavares-Cunha;HTL1204;Töölö Riverside Hotel;4;-23;1204 Helsinginkatu, Helsinki;2021/08/10;2021/08/14;200;TRUE;Amenities: Coffee Maker;2;The check-in process was quick and easy.
Book0000002648;BernarLeite251;HTL1202;Esplanadi Park Inn;3;3;1202 Pohjoisesplanadi, Helsinki;2021/08/10;2021/08/11;180;false;Amenities: Coffee Maker;4;
Book0000002693;LarCarneiro;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2023/03/18;2023/03/21;190;true;Number of Beds: 2 Double Beds;3;Delicious room service meals.
Book0000002699;AlGomes1147;HTL204;Retiro Park Inn;3;2;;2023/03/18;2023/03/22;150;FALSE;Amenities: Coffee Maker;1;
Book0000002714;PatrNunes;;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2023/03/18;2023/03/19;150;false;Room Type: Standard;3;Quiet and peaceful ambiance.
Book0000002743;MicRamos599;HTL201;Puerta del Sol Hotel;4;2;;2022/09/11;2022/09/15;180;true;Occupancy: 3 Guests;3;The hotel restaurant had a diverse menu.
Book0000002746;NúrCampos1050;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/09/11;2022/09/12;190;-4;Room Type: Executive Suite;2;The in-room amenities were a nice touch.
Book0000002753;JoaTorres1401;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2022/09/11;2022/09/14;210;true;Amenities: Free Wi-Fi;2;
Book0000002782;LisanAndrade;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/09/11;2022/09/14;190;true;Bathroom: Shower;2;Highly recommended!
Book0000002793;MatildTeixeira;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/09/11;2022/09/13;190;true;Amenities: Coffee Maker;3;
Book0000002803;LúAmorim114;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/09/11;2022/09/14;190;true;Occupancy: 4 Guests;3;We will definitely return to this hotel.
Book0000002829;ÍrValente;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2022/04/02;2022/04/04;320;true;Amenities: Coffee Maker;4;Comfy beds and pillows.
Book0000002848;HelenGarcia;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2022/04/02;2022/04/04;160;false;Amenities: TV;1;The check-in process was quick and easy.
Book0000002878;LeSousa;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/02/06;2022/02/08;200;true;Room Size: 700 sq ft;2;
;KevNeves-Fonseca;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/02/06;2022/02/10;220;true;Number of Beds: 1 King Bed;1;Well-appointed rooms with nice decor.
Book0000002917;HuNeto;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/12/17;2022/12/18;120;true;Room Size: 500 sq ft;2;
Book0000002921;CaetanMaia;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022|12|17;2022/12/21;200;true;Occupancy: 1 Guest;1;
Book0000002940;CamilaMoura593;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/12/20;2022/12/17;200;true;Room Size: 300 sq ft;1;The hotel restaurant had a diverse menu.
Book0000002953;LetíciOliveira668;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2022/10/08;2022/10/12;210;true;Room Size: 300 sq ft;4;Good room service options.
Book0000002957;DiogCastro;HTL204;Retiro Park Inn;3;2;204 Calle de Alfonso XII, Madrid;2022/10/08;2022/10/10;150;false;Amenities: Free Wi-Fi;2;
Book0000002960;HeleMatos;HTL201;Puerta del Sol Hotel;4;2;201 Calle de Alcalá, Madrid;2022/10/08;2022/10/11;180;true;View: Garden View;2;Excellent housekeeping service.
Book0000002988;FranciscaMaia;HTL205;Plaza Mayor Hotel;4;2;205 Plaza Mayor, Madrid;2022/10/08;2022/10/12;190;true;Bathroom: Private;4;The staff went above and beyond to make us feel welcome.
Book0000002991;RicaBrito;HTL203;Gran Vía View Hotel;4;2;203 Gran Vía, Madrid;2022/10/08;2022/10/10;210;true;View: Garden View;1;We had a lovely time at this hotel.
Book0000003029;JVaz-Carneiro867;HTL1302;Old Town District Inn;3;3;1302 Rue de la Préfecture, Nice;2022/04/15;2022/04/16;180;-1.1;Room Type: Executive Suite;1;The breakfast buffet was delicious.
Book0000003041;XNascimento693;HTL1301;Promenade des Anglais Hotel;4;3;1301 Promenade des Anglais, Nice;2022/04/15;2022/04/16;250;true;Occupancy: 1 Guest;1;
Book0000003060;Alícia-LúRamos;HTL605;;4;4;605 Schönbrunner Schloßstraße, Vienna;2022/04/18;2022/04/19;210;true;Bathroom: Ensuite;2;
Book0000003069;SSá;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2022/04/18;2022/04/20;220;true;Room Type: Deluxe;2;We had a fantastic stay at this hotel.
Book0000003104;GustCoelho186;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2022/04/18;2022/04/21;210;true;Room Type: Standard;3;
Book0000003106;MatildTeixeira;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2022/04/18;2022/04/20;210;true;Occupancy: 1 Guest;3;Our room had a fantastic view of the river.
Book0000003112;BTavares;HTL1204;Töölö Riverside Hotel;4;3;1204 Helsinginkatu, Helsinki;2021/02/21;2021/02/24;200;true;Room Size: 300 sq ft;1;
Book0000003133;LuOliveira103;HTL1402;Alexanderplatz Suites;-23;3;1402 Alexanderplatz, Berlin;2021/01/10;2021/01/13;160;false;Room Size: 500 sq ft;3;The check-in process was quick and easy.
Book0000003138;FraTavares;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2021/01/10;2021/01/12;120;false;Occupancy: 1 Guest;3;Staff was friendly and accommodating.
Book0000003146;JAntunes1428;HTL1402;Alexanderplatz Suites;3;3;1402 Alexanderplatz, Berlin;2021/01/10;2021/01/13;;false;View: Mountain View;2;We had a lovely time at this hotel.
Book0000003166;EdMelo-Mendes;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2021/01/10;2021/01/13;120;false;Room Size: 500 sq ft;4;
Book0000003182;TaMendes;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2021/01/17;2021/01/18;380;true;Amenities: Air Conditioning;1;Impressive lobby and amenities.
;EmíCarneiro1690;HTL302;Copenhagen Grand Palace;5;3;302 Kongens Nytorv, Copenhagen;2023/01/03;2023/01/07;380;true;Room Type: Standard;4;
Book0000003264;VítoRibeiro264;;Spanish Steps Plaza Hotel;4;3;305 Piazza di Spagna, Rome;2023/03/04;2023/03/05;210;true;Number of Beds: 2 Queen Beds;2;The in-room amenities were a nice touch.
Book0000003285;JLourenço1891;HTL305;Spanish Steps Plaza Hotel;4;3;305 Piazza di Spagna, Rome;2022/07/08;2022/07/12;210;true;Amenities: Mini Fridge;4;The concierge provided helpful recommendations.
Book0000003289;LetíFerreira;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2022/07/08;2022/07/12;320;true;Amenities: Air Conditioning;4;
Book0000003303;MarMonteiro1545;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2022/07/08;2022/07/11;220;-25;Number of Beds: 1 King Bed;4;
Book0000003345;LeanMiranda;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2021/09/22;2021/09/26;280;true;Occupancy: 1 Guest;2;
Book0000003351;Bárbara-EduaFerreira;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2021/09/22;2021/09/25;280;true;Room Type: Family Suite;2;Impressive lobby and amenities.
Book0000003371;LaBarros-Reis1890;HTL605;Schönbrunn Palace Hotel;4;5.5;605 Schönbrunner Schloßstraße, Vienna;2021/09/22;2021/09/24;210;true;Room Size: 700 sq ft;2;
Book0000003379;HuSantos1576;HTL602;Belvedere Palace Suites;5;4;602 Prinz Eugen-Straße, Vienna;2021/09/22;2021/09/24;280;true;Room Size: 500 sq ft;1;Delicious room service meals.
;CaroAlmeida916;HTL1503;Munich Central Inn;3;3;203 Innenstadtstraße, Munich;2022/04/12;2022/04/16;150;false;Amenities: Air Conditioning;1;
Book0000003424;VítoFerreira-Carvalho;HTL1502;Alpine View Lodge;4;3;202 Bergweg, Munich;2022/04/12;2022/04/16;280;true;Room Size: 500 sq ft;2;The staff was attentive to our needs.
Book0000003481;NaiaAbreu;HTL803;Navigli Canal Inn;3;2;803 Ripa di Porta Ticinese, Milan;2023/06/06;2023/06/08;160;false;Amenities: Air Conditioning;3;
Book0000003511;WiLeite;HTL802;Fashion District Suites;5;2;802 Via Montenapoleone, Milan;2023/06/06;2023/06/10;350;true;Room Type: Deluxe;2;
Book0000003530;AValente;HTL1101;Old Town Square Hotel;4;1;1101 Staroměstské náměstí, Prague;2021/07/16;2021/07/20;230;true;Amenities: TV;2;
;NoPinto;HTL1102;Charles Bridge Suites;5;1;1102 Karlův most, Prague;2021/07/16;2021/07/20;350;true;Occupancy: 1 Guest;2;Staff was friendly and accommodating.
Book0000003565;IvaPaiva;HTL502;Gothic Quarter Inn;3;2;502 Carrer de la Ciutat, Barcelona;2023/08/03;2023/08/05;150;false;Amenities: Mini Fridge;4;
Book0000003599;MaSilva50;HTL910;Budapest View Hotel;3;2;910 Riverside Avenue, Budapest;2021/03/04;2021/03/08;120;true;Amenities: Mini Fridge;4;
Book0000003631;LuSimões;HTL303;Nørrebro Boutique Hotel;3;3;303 Nørrebrogade, Copenhagen;2022/12/07;2022/12/11;160;-23;Number of Beds: 1 King Bed;3;Impressive lobby and amenities.
Book0000003702;MargariMatos1208;HTL301;Colosseum View Hotel;4;3;301 Via di San Gregorio, Rome;2021/12/09;2021/12/12;200;-25;Occupancy: 1 Guest;2;
Book0000003709;MáBorges;HTL301;Colosseum View Hotel;4;3;301 Via di San Gregorio, Rome;2021/12/09;2021/12/13;200;true;Bathroom: Bathtub;3;We received a warm welcome upon arrival.
Book0000003716;EriCoelho;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2021/12/09;2021/12/11;320;true;Amenities: TV;1;Great place to unwind after a busy day.
Book0000003735;TeSilva1408;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2021/12/09;2021/12/12;320;true;View: Garden View;2;
Book0000003738;Helena-BFreitas;HTL303;Trevi Fountain Hotel;3;3;303 Piazza di Trevi, Rome;2021/12/09;2021/12/10;160;-23;Bathroom: Bathtub;2;Easy access to tourist attractions.
Book0000003754;BernarCardoso1338;HTL805;Brera Art District Hotel;4;2;805 Via Brera, Milan;2022/10/08;2022/10/12;240;true;Occupancy: 1 Guest;1;
Book0000003766;FraAbreu;HTL801;Milan Cathedral Hotel;4;2;801 Piazza del Duomo, Milan;2022/10/09;2022/10/08;230;true;Room Type: Deluxe;3;Beautiful views from our room.
Book0000003780;FilipaDomingues;HTL803;Navigli Canal Inn;3;2;803 Ripa di Porta Ticinese, Milan;2022/10/11;2022/10/08;160;false;Occupancy: 2 Guests;4;Great hotel, excellent service!
Book0000003785;FranLeite-Tavares1049;HTL911;Castle Hill Inn;5;2;1 Castle Hill, Budapest;2023/06/03;2023/06/07;220;true;View: Garden View;2;Family-friendly accommodations.
Book0000003793;JaiOliveira1000;HTL909;Danube River Hotel;4;2;909 Dunakorzó, Budapest;2023/06/03;2023/06/07;160;true;View: Mountain View;2;
Book0000003819;LarCarneiro;HTL603;Stephansplatz Inn;3;4;603 Stephansplatz, Vienna;2021/05/17;2021/05/20;150;false;Occupancy: 3 Guests;4;We will definitely return to this hotel.
Book0000003839;NSousa-Branco;HTL605;Schönbrunn Palace Hotel;4;4;605 Schönbrunner Schloßstraße, Vienna;2021/05/17;2021/05/20;210;true;Bathroom: Shower;1;
Book0000003840;GabrLeite1137;HTL604;Danube Riverfront Hotel;4;4;604 Donaukanal, Vienna;2021/05/17;2021/05/18;220;true;Amenities: Coffee Maker;4;
Book0000003876;CaetCoelho1339;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/06/15;2022/06/19;220;true;View: Mountain View;2;
Book0000003884;XRibeiro1515;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/06/15;2022/06/18;120;true;Number of Beds: 2 Double Beds;4;
Book0000003886;VítoAlmeida;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/06/15;2022/06/18;220;true;Room Type: Suite;4;
Book0000003887;AnitCampos1825;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/06/15;2022/06/18;200;true;Number of Beds: 1;4;We received a warm welcome upon arrival.
Book0000003895;BrMachado1935;;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2022/06/15;2022/06/18;150;false;Amenities: Air Conditioning;2;
Book0000003896;BenBrito1722;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2022/06/15;2022/06/18;150;FALSE;Amenities: Mini Fridge;3;
Book0000003935;Caetana-MarMartins1026;HTL1603;Warsaw Central Suites;3;4;303 Centrum, Warsaw;2023/06/13;2023/06/15;160;-1.1;Amenities: TV;2;
Book0000003941;EnCorreia;HTL1605;Warsaw Park View Hotel;4;4;305 Parkowa Aleja, Warsaw;2023/06/13;2023/06/14;310;true;Number of Beds: 2 Queen Beds;2;Our room had a fantastic view of the river.
Book0000003961;GTavares444;HTL703;Holmenkollen Lodge;5;4;703 Kongeveien, Oslo;2023/08/11;2023/08/12;350;true;Occupancy: 4 Guests;1;The pool area was relaxing and clean.
Book0000003964;JAraújo870;HTL705;Aker Brygge Waterfront Hotel;4;4;705 Stranden, Oslo;2023/08/11;2023/08/14;260;T;Room Size: 700 sq ft;3;The bar had a wide selection of drinks.
Book0000003981;SamuLeite;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2022/07/05;2022/07/08;190;true;Bathroom: Private;1;
Book0000004011;CarAssunção255;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/07/05;2022/07/08;120;true;Occupancy: 2 Guests;4;Close to shopping and dining options.
Book0000004023;DiCorreia;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/07/06;2022/07/05;220;true;Amenities: TV;4;
Book0000004040;Larissa-HelSoares;HTL301;Colosseum View Hotel;4;3;301 Via di San Gregorio, Rome;2023/01/14;2023/01/15;200;true;Amenities: Free Wi-Fi;3;
Book0000004045;MafaGonçalves1683;HTL304;Roman Forum Inn;4;3;304 Via dei Fori Imperiali, Rome;2023/01/14;2023/01/15;220;true;Number of Beds: 2;3;
Book0000004052;DiPacheco934;HTL304;;4;3;304 Via dei Fori Imperiali, Rome;2023/01/14;2023/01/17;220;true;Bathroom: Ensuite;2;A fantastic place for a romantic getaway.
Book0000004061;JLourenço1891;HTL302;Vatican City Suites;5;3;302 Via della Conciliazione, Rome;2023/01/14;2023/01/17;320;true;Number of Beds: 2 Queen Beds;3;Perfect location for exploring the city.
Book0000004081;YasmiCastro1813;HTL1404;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2022/09/15;2022/09/19;200;true;Number of Beds: 1 King Bed;3;
Book0000004089;AfoMatos;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2022/09/15;2022/09/18;120;false;Bathroom: Ensuite;2;The staff went above and beyond to make us feel welcome.
Book0000004102;AmélCosta;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/09/15;2022/09/18;220;true;Number of Beds: 2 Queen Beds;1;
Book0000004115;FiMatias;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/09/15;2022/09/18;220;true;Room Type: Suite;2;
Book0000004119;IMatias755;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2022/09/15;2022/09/17;230;true;Occupancy: 1 Guest;4;Perfect location for exploring the city.
Book0000004123;SPinho;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/09/15;2022/09/18;220;true;Number of Beds: 2;2;Well-appointed rooms with nice decor.
Book0000004137;SaJesus-Pereira1450;HTL102;Louvre Palace Hotel;5;2;102 Rue du Louvre, Paris;2023/06/15;2023/06/17;300;true;Room Type: Family Suite;3;The in-room amenities were a nice touch.
Book0000004138;DJesus;HTL104;Seine Riverfront Hotel;4;2;104 Quai de la Seine, Paris;2023/06/15;2023/06/19;200;true;Bathroom: Shower;4;The breakfast buffet was delicious.
Book0000004151;GabLourenço-Almeida213;HTL101;Eiffel Tower View Hotel;4;2;101 Rue de la Tour Eiffel, Paris;2023/06/15;2023/06/18;220;-25;Occupancy: 3 Guests;3;Well-appointed rooms with nice decor.
Book0000004186;BNeto1180;HTL1601;Royal Palace Hotel;5;4;301 Aleje Ujazdowskie, Warsaw;2022/11/19;2022/11/21;380;true;Bathroom: Private;1;An enjoyable stay overall.
Book0000004199;CFerreira;HTL1605;Warsaw Park View Hotel;4;4;305 Parkowa Aleja, Warsaw;2021/02/13;2021/02/10;310;true;Room Type: Deluxe;4;
Book0000004271;MateuLopes568;HTL1301;Promenade des Anglais Hotel;4;3;1301 Promenade des Anglais, Nice;2022/12/07;2022/12/08;250;true;Amenities: TV;2;The breakfast buffet was delicious.
Book0000004277;ArtuFerreira111;HTL1303;Port de Nice Suites;4;3;1303 Quai des Docks, Nice;2022/12/07;2022/12/08;220;true;Room Type: Standard;4;
Book0000004297;MFonseca;HTL1403;Prenzlauer Berg Inn;2;3;1403 Kastanienallee, Berlin;2022/12/12;2022/12/13;120;false;Number of Beds: 1 King Bed;1;Easy access to tourist attractions.
Book0000004309;AnitCampos1825;HTL1404;Spree Riverfront Hotel;4;3;1404 Schiffbauerdamm, Berlin;2022/12/12;2022/12/15;200;true;Number of Beds: 1;2;The breakfast buffet was delicious.
Book0000004316;GabriCarvalho1676;HTL1405;Kurfürstendamm Plaza Hotel;4;3;1405 Kurfürstendamm, Berlin;2022/12/12;2022/12/15;230;true;Bathroom: Ensuite;2;
Book0000004336;AntóFernandes200;HTL1401;Brandenburg Gate Hotel;4;3;1401 Pariser Platz, Berlin;2022/12/12;2022/12/13;220;true;View: Garden View;1;
Book0000004345;DiaAlves943;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;09:42:35 PM/27/01/2011;2022/07/22;220;true;Room Size: 700 sq ft;4;
Book0000004355;ÍrValente;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2022/07/20;2022/07/23;150;;Room Type: Suite;3;
Book0000004370;SFonseca1515;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2022/07/20;2022/07/24;190;true;Room Type: Family Suite;2;
Book0000004371;AméliAnjos;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/07/20;2022/07/22;200;true;Number of Beds: 1;2;
Book0000004379;RiRamos;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;2022/07/20;2022/07/24;120;true;Bathroom: Shower;3;We had a memorable experience at this hotel.
Book0000004388;NelMartins-Figueiredo6;HTL905;Rossio Square Inn;4;2;905 Praça do Rossio, Lisbon;2022/07/20;2022/07/21;200;true;Room Size: 500 sq ft;2;
Book0000004398;InêHenriques;HTL901;Alfama District Hotel;3;2;901 Rua dos Bacalhoeiros, Lisbon;;2022/07/21;120;true;Room Size: 300 sq ft;1;We had a lovely time at this hotel.
Book0000004410;DiaBatista1597;HTL1303;Port de Nice Suites;4;3;1303 Quai des Docks, Nice;2023/04/20;2023/04/24;220;-1.1;Number of Beds: 2 Double Beds;3;
Book0000004419;HeleMatos;HTL1305;Place Masséna Plaza Hotel;4;3;1305 Place Masséna, Nice;2023/04/20;2023/04/22;230;T;Bathroom: Private;1;
Book0000004433;MaNogueira;HTL1301;Promenade des Anglais Hotel;4;3;1301 Promenade des Anglais, Nice;2023/04/20;2023/04/24;250;TRUE;Number of Beds: 1;4;Staff was friendly and accommodating.
Book0000004451;VítoAlmeida;HTL1303;Port de Nice Suites;4;3;1303 Quai des Docks, Nice;2021/05/11;2021/05/13;220;true;Room Size: 300 sq ft;1;
Book0000004477;LucaAntunes;HTL103;Montmartre Suites;3;-1;103 Rue de Montmartre, Paris;2022/05/07;2022/05/09;150;false;Bathroom: Bathtub;2;
Book0000004484;RodrigRodrigues655;HTL102;Louvre Palace Hotel;5;2;102 Rue du Louvre, Paris;2022/05/07;2022/05/10;300;true;Number of Beds: 1 King Bed;4;
Book0000004506;IvAlmeida310;HTL105;Champs-Élysées Plaza Hotel;5;2;105 Avenue des Champs-Élysées, Paris;2022/05/07;2022/05/08;350;true;Amenities: TV;1;The hotel restaurant had a diverse menu.
Book0000004511;BriaMaia1500;HTL103;Montmartre Suites;3;2;103 Rue de Montmartre, Paris;2022/05/07;2022/05/09;150;false;Room Type: Deluxe;4;The in-room amenities were a nice touch.
Book0000004518;AlíciPacheco1408;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/10/21;2022/10/22;220;true;Room Type: Suite;1;We had a fantastic stay at this hotel.
Book0000004558;FabiaSousa1260;HTL903;Belém Riverside Hotel;4;2;903 Avenida de Brasília, Lisbon;2022/10/21;2022/10/22;220;true;Number of Beds: 1 King Bed;2;Well-appointed rooms with nice decor.
Book0000004571;FiMiranda;HTL904;Chiado Plaza Hotel;3;2;904 Rua Garrett, Lisbon;2021/09/05;2021/09/09;150;false;Occupancy: 4 Guests;2;
Book0000004578;HuSantos1576;HTL902;Bairro Alto Suites;4;2;902 Rua da Rosa, Lisbon;2021/09/05;2021/09/07;190;true;Number of Beds: 2;2;
Book0000004580;VíPinho;HTL902;;4;2;902 Rua da Rosa, Lisbon;2021/09/05;2021/09/06;190;true;Bathroom: Shower;3;The staff went above and beyond to make us feel welcome.
